AAA,SOLD PRICE,SQFT,BEDS,BATH,PARK,Bay Street,Dufferin Grove,Kensington / China town,Little Portugal,Niagara,Palmerston / Little Italy,Trinity Bellwoods,University,Waterfront
adfgh,575000,500-599,1,1,0,,,,,,,,,1
adfgh,859000,800-899,2,2,1,,,,,,,,,1
adfgh,580000,500-599,1,1,0,,,,,,,,,1
adfgh,740000,900-999,2,2,1,,,,,,,,,1
adfgh,460000,0-499,0,1,0,,,,,,,,,1
adfgh,678000,800-899,1,1,0,,,,,,,,,1
adfgh,540000,500-599,1,1,0,,,,,,,,,1
adfgh,770000,700-799,2,2,1,,,,,,,,,1
adfgh,940000,1000-1199,3,2,1,,,,,,,,,1
adfgh,545000,500-599,1,1,0,,,,,,,,,1
adfgh,774999,700-799,2,2,1,,,,,,,,,1
adfgh,545000,500-599,1,1,0,,,,,,,,,1
adfgh,923000,800-899,2,2,1,,,,,,,,,1
adfgh,630000,600-699,1,1,0,,,,,,,,,1
adfgh,630000,600-699,1,1,1,,,,,,,,,1
adfgh,630000,600-699,1,1,0,,,,,,,,,1
adfgh,740000,600-699,1,1,1,,,,,,,,,1
adfgh,812000,700-799,2,2,1,,,,,,,,,1
adfgh,490000,0-499,0,1,0,,,,,,,,,1
adfgh,673000,700-799,2,2,0,,,,,,,,,1
adfgh,689000,600-699,1,1,2,,,,,,,,,1
adfgh,615000,500-599,1,1,1,,,,,,,,,1
adfgh,708512,500-599,1,1,1,,,,,,,,,1
adfgh,520000,600-699,1,1,0,,,,,,,,,1
adfgh,615000,600-699,1,1,1,,,,,,,,,1
adfgh,922000,800-899,3,2,1,,,,,,,,,1
adfgh,680000,700-799,1,1,1,,,,,,,,,1
adfgh,410000,0-499,0,1,0,,,,,,,,,1
adfgh,420000,0-499,0,1,0,,,,,,,,,1
adfgh,595000,500-599,1,1,1,,,,,,,,,1
adfgh,773000,700-799,1,2,1,,,,,,,,,1
adfgh,1004987,900-999,2,2,1,,,,,,,,,1
adfgh,1300000,1200-1399,2,2,1,,,,,,,,,1
adfgh,1380000,1600-1799,2,3,1,,,,,,,,,1
adfgh,584000,600-699,1,1,1,,,,,,,,,1
adfgh,541000,600-699,1,1,0,,,,,,,,,1
adfgh,995000,700-799,3,2,1,,,,,,,,,1
adfgh,600000,600-699,1,1,0,,,,,,,,,1
adfgh,980000,1000-1199,1,2,2,,,,,,,,,1
adfgh,887000,1000-1199,2,2,1,,,,,,,,,1
adfgh,1069000,900-999,2,2,1,,,,,,,,,1
adfgh,563000,500-599,1,1,0,,,,,,,,,1
adfgh,605000,600-699,1,1,0,,,,,,,,,1
adfgh,637000,700-799,2,1,0,,,,,,,,,1
adfgh,530000,500-599,1,1,0,,,,,,,,,1
adfgh,545000,500-599,1,1,0,,,,,,,,,1
adfgh,626000,600-699,1,1,0,,,,,,,,,1
adfgh,780000,700-799,2,2,1,,,,,,,,,1
adfgh,593800,500-599,1,1,0,,,,,,,,,1
adfgh,1649000,1600-1799,3,3,1,,,,,,,,,1
adfgh,535000,500-599,1,1,0,,,,,,,,,1
adfgh,734900,700-799,2,2,1,,,,,,,,,1
adfgh,559000,0-499,1,1,1,,,,,,,,,1
adfgh,1230000,1200-1399,2,2,1,,,,,,,,,1
adfgh,615500,600-699,1,1,1,,,,,,,,,1
adfgh,557000,500-599,1,1,0,,,,,,,,,1
adfgh,700000,700-799,2,2,1,,,,,,,,,1
adfgh,740000,700-799,2,1,1,,,,,,,,,1
adfgh,675000,600-699,1,1,1,,,,,,,,,1
adfgh,635000,600-699,1,1,1,,,,,,,,,1
adfgh,530000,500-599,1,1,0,,,,,,,,,1
adfgh,639000,0-499,1,1,0,,,,,,,,,1
adfgh,835000,900-999,2,2,1,,,,,,,,,1
adfgh,684000,800-899,1,2,1,,,,,,,,,1
adfgh,736000,800-899,2,2,1,,,,,,,,,1
adfgh,910000,700-799,2,2,1,,,,,,,,,1
adfgh,538000,0-499,0,1,0,,,,,,,,,1
adfgh,806270,700-799,1,1,1,,,,,,,,,1
adfgh,1115000,800-899,2,2,1,,,,,,,,,1
adfgh,760000,800-899,2,2,1,,,,,,,,,1
adfgh,1030000,1000-1199,3,2,0,,,,,,,,,1
adfgh,875000,800-899,3,2,0,,,,,,,,,1
adfgh,680500,600-699,1,1,1,,,,,,,,,1
adfgh,988000,1400-1599,2,2,1,,,,,,,,,1
adfgh,620000,600-699,1,1,1,,,,,,,,,1
adfgh,620000,600-699,1,1,1,,,,,,,,,1
adfgh,711000,700-799,1,1,1,,,,,,,,,1
adfgh,740000,700-799,2,1,1,,,,,,,,,1
adfgh,605000,600-699,1,1,1,,,,,,,,,1
adfgh,3425000,2500-2749,3,4,2,,,,,,,,,1
adfgh,578000,600-699,1,1,1,,,,,,,,,1
adfgh,770000,800-899,2,2,1,,,,,,,,,1
adfgh,800000,700-799,1,2,1,,,,,,,,,1
adfgh,1168880,1000-1199,2,2,1,,,,,,,,,1
adfgh,717000,700-799,1,1,0,,,,,,,,,1
adfgh,803000,900-999,2,2,0,,,,,,,,,1
adfgh,622000,500-599,1,1,0,,,,,,,,,1
adfgh,662000,500-599,1,1,0,,,,,,,,,1
adfgh,535000,500-599,1,1,0,,,,,,,,,1
adfgh,536000,500-599,1,1,0,,,,,,,,,1
adfgh,1200000,1000-1199,2,2,1,,,,,,,,,1
adfgh,825000,800-899,1,1,1,,,,,,,,,1
adfgh,515000,0-499,1,1,0,,,,,,,,,1
adfgh,655000,600-699,1,1,0,,,,,,,,,1
adfgh,595000,600-699,1,1,0,,,,,,,,,1
adfgh,1050000,900-999,2,2,1,,,,,,,,,1
adfgh,550000,0-499,1,1,0,,,,,,,,,1
adfgh,552000,500-599,1,1,0,,,,,,,,,1
adfgh,625000,600-699,1,1,0,,,,,,,,,1
adfgh,475000,0-499,0,1,0,,,,,,,,,1
adfgh,574000,600-699,1,1,0,,,,,,,,,1
adfgh,750000,600-699,1,1,1,,,,,,,,,1
adfgh,630000,500-599,1,1,0,,,,,,,,,1
adfgh,675000,500-599,1,1,0,,,,,,,,,1
adfgh,840000,800-899,2,1,0,,,,,,,,,1
adfgh,583500,700-799,1,1,1,,,,,,,,,1
adfgh,628000,700-799,1,1,0,,,,,,,,,1
adfgh,821000,900-999,2,2,1,,,,,,,,,1
adfgh,705000,600-699,1,1,1,,,,,,,,,1
adfgh,1015000,900-999,2,2,1,,,,,,,,,1
adfgh,820000,700-799,2,2,0,,,,,,,,,1
adfgh,1150000,900-999,2,2,1,,,,,,,,,1
adfgh,1620000,1200-1399,3,2,1,,,,,,,,,1
adfgh,729000,700-799,2,2,1,,,,,,,,,1
adfgh,751000,600-699,1,1,1,,,,,,,,,1
adfgh,562000,500-599,1,1,0,,,,,,,,,1
adfgh,839000,1200-1399,2,2,1,,,,,,,,,1
adfgh,625000,600-699,1,1,1,,,,,,,,,1
adfgh,620000,500-599,1,1,0,,,,,,,,,1
adfgh,938000,800-899,2,2,1,,,,,,,,,1
adfgh,727000,600-699,1,1,1,,,,,,,,,1
adfgh,573000,500-599,1,1,0,,,,,,,,,1
adfgh,560000,500-599,1,1,0,,,,,,,,,1
adfgh,580000,600-699,1,1,0,,,,,,,,,1
adfgh,720000,600-699,1,1,1,,,,,,,,,1
adfgh,1160000,1000-1199,2,2,1,,,,,,,,,1
adfgh,635800,600-699,1,1,1,,,,,,,,,1
adfgh,472500,0-499,0,1,0,,,,,,,,,1
adfgh,749000,600-699,1,1,1,,,,,,,,,1
adfgh,550000,0-499,1,1,0,,,,,,,,,1
adfgh,443750,0-499,0,1,0,,,,,,,,,1
adfgh,606000,500-599,1,1,0,,,,,,,,,1
adfgh,610000,600-699,1,1,0,,,,,,,,,1
adfgh,565000,500-599,1,1,1,,,,,,,,,1
adfgh,828000,800-899,2,2,1,,,,,,,,,1
adfgh,665735,700-799,1,1,1,,,,,,,,,1
adfgh,650000,600-699,1,1,1,,,,,,,,,1
adfgh,1062500,1000-1199,2,3,1,,,,,,,,,1
adfgh,839900,900-999,2,2,1,,,,,,,,,1
adfgh,652000,600-699,1,1,1,,,,,,,,,1
adfgh,698000,600-699,1,1,1,,,,,,,,,1
adfgh,827000,800-899,2,2,1,,,,,,,,,1
adfgh,576588,600-699,1,1,0,,,,,,,,,1
adfgh,618000,600-699,1,1,1,,,,,,,,,1
adfgh,685500,700-799,1,2,0,,,,,,,,,1
adfgh,612000,500-599,1,1,1,,,,,,,,,1
adfgh,595000,600-699,1,1,0,,,,,,,,,1
adfgh,540000,500-599,1,1,0,,,,,,,,,1
adfgh,678000,600-699,1,1,1,,,,,,,,,1
adfgh,732000,600-699,1,1,0,,,,,,,,,1
adfgh,1150000,1200-1399,2,2,1,,,,,,,,,1
adfgh,816000,800-899,2,2,1,,,,,,,,,1
adfgh,578000,600-699,1,1,0,,,,,,,,,1
adfgh,708000,600-699,1,1,1,,,,,,,,,1
adfgh,803000,700-799,2,2,1,,,,,,,,,1
adfgh,860000,800-899,2,2,1,,,,,,,,,1
adfgh,829900,800-899,2,2,1,,,,,,,,,1
adfgh,695000,700-799,2,1,1,,,,,,,,,1
adfgh,940000,800-899,2,2,1,,,,,,,,,1
adfgh,639900,600-699,1,1,1,,,,,,,,,1
adfgh,728000,600-699,1,1,0,,,,,,,,,1
adfgh,680000,700-799,1,2,1,,,,,,,,,1
adfgh,985000,1000-1199,2,2,1,,,,,,,,,1
adfgh,745000,800-899,2,2,1,,,,,,,,,1
adfgh,566000,500-599,1,1,0,,,,,,,,,1
adfgh,650000,500-599,1,1,0,,,,,,,,,1
adfgh,3230000,2250-2499,2,3,2,,,,,,,,,1
adfgh,540000,500-599,1,1,1,,,,,,,,,1
adfgh,622000,600-699,1,1,0,,,,,,,,,1
adfgh,475000,0-499,1,1,0,,,,,,,,,1
adfgh,1230000,1000-1199,3,2,1,,,,,,,,,1
adfgh,799900,900-999,2,1,1,,,,,,,,,1
adfgh,825000,700-799,1,2,1,,,,,,,,,1
adfgh,770000,800-899,2,2,1,,,,,,,,,1
adfgh,2125000,1600-1799,1,2,1,,,,,,,,,1
adfgh,1935000,2000-2249,3,3,1,,,,,,,,,1
adfgh,645000,500-599,1,1,0,,,,,,,,,1
adfgh,1900000,2250-2499,2,4,2,,,,,,,,,1
adfgh,533000,0-499,1,1,0,,,,,,,,,1
adfgh,712000,800-899,1,1,0,,,,,,,,,1
adfgh,451000,0-499,0,1,0,,,,,,,,,1
adfgh,970000,700-799,2,2,1,,,,,,,,,1
adfgh,430000,0-499,0,1,0,,,,,,,,,1
adfgh,523200,0-499,1,1,0,,,,,,,,,1
adfgh,707000,700-799,1,1,1,,,,,,,,,1
adfgh,555000,600-699,1,1,1,,,,,,,,,1
adfgh,883000,700-799,2,2,1,,,,,,,,,1
adfgh,688000,600-699,1,1,1,,,,,,,,,1
adfgh,845000,800-899,2,2,1,,,,,,,,,1
adfgh,918000,900-999,2,1,1,,,,,,,,,1
adfgh,585000,600-699,1,1,1,,,,,,,,,1
adfgh,1055000,1000-1199,2,2,1,,,,,,,,,1
adfgh,655000,500-599,1,1,0,,,,,,,,,1
adfgh,476000,0-499,1,1,0,,,,,,,,,1
adfgh,560000,500-599,1,1,0,,,,,,,,,1
adfgh,640000,0-499,1,1,0,,,,,,,,,1
adfgh,760000,700-799,2,2,1,,,,,,,,,1
adfgh,1000000,900-999,1,2,1,,,,,,,,,1
adfgh,970000,1000-1199,2,2,1,,,,,,,,,1
adfgh,630000,600-699,1,1,1,,,,,,,,,1
adfgh,490000,0-499,0,1,0,,,,,,,,,1
adfgh,690000,600-699,1,1,1,,,,,,,,,1
adfgh,545000,0-499,1,1,0,,,,,,,,,1
adfgh,899900,700-799,2,2,1,,,,,,,,,1
adfgh,690000,700-799,1,2,1,,,,,,,,,1
adfgh,570000,0-499,1,1,0,,,,,,,,,1
adfgh,570000,800-899,1,1,1,,,,,,,,,1
adfgh,480000,0-499,0,1,0,,,,,,,,,1
adfgh,1250000,1400-1599,2,2,1,,,,,,,,,1
adfgh,935000,1000-1199,2,2,2,,,,,,,,,1
adfgh,575000,500-599,1,1,0,,,,,,,,,1
adfgh,1160000,1400-1599,2,2,1,,,,,,,,,1
adfgh,785000,800-899,1,2,1,,,,,,,,,1
adfgh,484900,0-499,1,1,0,,,,,,,,,1
adfgh,694000,600-699,1,1,0,,,,,,,,,1
adfgh,570000,500-599,1,1,0,,,,,,,,,1
adfgh,1063500,1400-1599,2,2,1,,,,,,,,,1
adfgh,562000,0-499,1,1,0,,,,,,,,,1
adfgh,560000,500-599,1,1,1,,,,,,,,,1
adfgh,568000,500-599,1,1,0,,,,,,,,,1
adfgh,635000,500-599,1,1,0,,,,,,,,,1
adfgh,643725,800-899,1,1,1,,,,,,,,,1
adfgh,830000,700-799,2,2,1,,,,,,,,,1
adfgh,1420000,900-999,2,2,2,,,,,,,,,1
adfgh,470000,0-499,0,1,0,,,,,,,,,1
adfgh,885000,800-899,2,2,1,,,,,,,,,1
adfgh,750000,700-799,2,2,1,,,,,,,,,1
adfgh,627000,500-599,1,1,1,,,,,,,,,1
adfgh,593000,500-599,1,1,0,,,,,,,,,1
adfgh,635000,600-699,1,1,1,,,,,,,,,1
adfgh,1670000,1400-1599,2,2,1,,,,,,,,,1
adfgh,830000,600-699,1,1,0,,,,,,,,,1
adfgh,622500,600-699,1,1,1,,,,,,,,,1
adfgh,627000,600-699,1,1,1,,,,,,,,,1
adfgh,676500,600-699,1,1,1,,,,,,,,,1
adfgh,1155000,1000-1199,2,2,1,,,,,,,,,1
adfgh,760000,700-799,2,2,1,,,,,,,,,1
adfgh,530000,0-499,1,1,0,,,,,,,,,1
adfgh,625000,700-799,1,1,1,,,,,,,,,1
adfgh,900000,1000-1199,2,2,0,,,,,,,,,1
adfgh,587000,600-699,1,1,0,,,,,,,,,1
adfgh,1125000,1400-1599,1,2,1,,,,,,,,,1
adfgh,595200,500-599,1,1,0,,,,,,,,,1
adfgh,612000,600-699,1,1,1,,,,,,,,,1
adfgh,890000,900-999,2,2,1,,,,,,,,,1
adfgh,570500,0-499,1,1,0,,,,,,,,,1
adfgh,645000,600-699,1,1,1,,,,,,,,,1
adfgh,640000,800-899,1,1,0,,,,,,,,,1
adfgh,655000,600-699,1,1,1,,,,,,,,,1
adfgh,670000,700-799,2,1,0,,,,,,,,,1
adfgh,570000,700-799,1,1,0,,,,,,,,,1
adfgh,840000,900-999,2,2,1,,,,,,,,,1
adfgh,925900,1000-1199,2,2,1,,,,,,,,,1
adfgh,975000,1200-1399,2,2,1,,,,,,,,,1
adfgh,760000,800-899,2,2,1,,,,,,,,,1
adfgh,600000,700-799,1,2,1,,,,,,,,,1
adfgh,850000,900-999,1,2,1,,,,,,,,,1
adfgh,675000,600-699,1,1,0,,,,,,,,,1
adfgh,650000,600-699,1,1,1,,,,,,,,,1
adfgh,570000,0-499,1,1,0,,,,,,,,,1
adfgh,925000,900-999,2,2,1,,,,,,,,,1
adfgh,640000,600-699,1,1,1,,,,,,,,,1
adfgh,830000,600-699,1,1,0,,,,,,,,,1
adfgh,777000,1000-1199,2,2,1,,,,,,,,,1
adfgh,1325000,1200-1399,2,2,1,,,,,,,,,1
adfgh,459000,0-499,0,1,0,,,,,,,,,1
adfgh,615000,600-699,1,1,1,,,,,,,,,1
adfgh,565800,500-599,1,1,0,,,,,,,,,1
adfgh,650000,500-599,1,1,0,,,,,,,,,1
adfgh,475000,0-499,0,1,0,,,,,,,,,1
adfgh,620000,700-799,1,1,1,,,,,,,,,1
adfgh,935000,900-999,2,2,0,,,,,,,,,1
adfgh,764000,900-999,1,1,1,,,,,,,,,1
adfgh,605000,500-599,1,1,0,,,,,,,,,1
adfgh,618000,600-699,2,1,1,,,,,,,,,1
adfgh,870000,900-999,2,2,1,,,,,,,,,1
adfgh,685000,700-799,1,1,1,,,,,,,,,1
adfgh,632800,600-699,1,2,0,,,,,,,,,1
adfgh,1341000,1200-1399,2,3,2,,,,,,,,,1
adfgh,533000,500-599,1,1,0,,,,,,,,,1
adfgh,420000,0-499,0,1,0,,,,,,,,,1
adfgh,1020000,1200-1399,2,2,1,,,,,,,,,1
adfgh,650000,500-599,1,1,0,,,,,,,,,1
adfgh,660000,600-699,1,1,1,,,,,,,,,1
adfgh,850000,800-899,2,2,1,,,,,,,,,1
adfgh,535000,0-499,0,1,0,,,,,,,,,1
adfgh,740000,800-899,2,2,1,,,,,,,,,1
adfgh,690000,600-699,1,1,1,,,,,,,,,1
adfgh,625000,600-699,1,1,1,,,,,,,,,1
adfgh,1380000,1000-1199,2,2,1,,,,,,,,,1
adfgh,658900,600-699,1,1,0,,,,,,,,,1
adfgh,960000,1000-1199,2,2,1,,,,,,,,,1
adfgh,2050000,2250-2499,3,3,2,,,,,,,,,1
adfgh,720000,700-799,1,1,1,,,,,,,,,1
adfgh,615000,600-699,1,1,1,,,,,,,,,1
adfgh,1000000,900-999,2,2,1,,,,,,,,,1
adfgh,750000,800-899,2,1,1,,,,,,,,,1
adfgh,838000,800-899,2,2,1,,,,,,,,,1
adfgh,949000,700-799,2,2,1,,,,,,,,,1
adfgh,525000,500-599,1,1,0,,,,,,,,,1
adfgh,643000,600-699,1,2,1,,,,,,,,,1
adfgh,999999,900-999,2,2,1,,,,,,,,,1
adfgh,938000,1000-1199,2,2,1,,,,,,,,,1
adfgh,1050000,800-899,3,2,1,,,,,,,,,1
adfgh,840000,900-999,1,2,1,,,,,,,,,1
adfgh,628000,500-599,1,1,1,,,,,,,,,1
adfgh,665000,500-599,1,1,0,,,,,,,,,1
adfgh,615000,600-699,1,1,1,,,,,,,,,1
adfgh,524000,500-599,1,1,0,,,,,,,,,1
adfgh,480000,0-499,1,1,0,,,,,,,,,1
adfgh,649000,600-699,1,1,1,,,,,,,,,1
adfgh,509000,600-699,1,1,0,,,,,,,,,1
adfgh,815000,700-799,2,2,1,,,,,,,,,1
adfgh,605000,600-699,1,1,0,,,,,,,,,1
adfgh,765000,800-899,1,1,1,,,,,,,,,1
adfgh,925000,1000-1199,2,2,1,,,,,,,,,1
adfgh,720000,800-899,2,2,2,,,,,,,,,1
adfgh,950000,900-999,2,2,1,,,,,,,,,1
adfgh,527500,500-599,1,1,0,,,,,,,,,1
adfgh,995000,900-999,3,2,1,,,,,,,,,1
adfgh,807500,900-999,2,2,1,,,,,,,,,1
adfgh,667000,600-699,1,1,1,,,,,,,,,1
adfgh,1100000,1000-1199,2,2,1,,,,,,,,,1
adfgh,710000,600-699,1,1,1,,,,,,,,,1
adfgh,1222000,1200-1399,2,2,1,,,,,,,,,1
adfgh,844000,800-899,2,2,1,,,,,,,,,1
adfgh,615000,500-599,1,1,0,,,,,,,,,1
adfgh,546000,500-599,1,1,1,,,,,,,,,1
adfgh,844888,700-799,2,2,1,,,,,,,,,1
adfgh,660000,600-699,1,1,1,,,,,,,,,1
adfgh,739000,600-699,1,1,1,,,,,,,,,1
adfgh,588888,0-499,1,1,0,,,,,,,,,1
adfgh,860900,1000-1199,1,1,1,,,,,,,,,1
adfgh,655000,600-699,1,1,1,,,,,,,,,1
adfgh,890000,900-999,2,2,1,,,,,,,,,1
adfgh,1380000,1400-1599,2,3,1,,,,,,,,,1
adfgh,582000,500-599,1,1,0,,,,,,,,,1
adfgh,595000,600-699,1,1,1,,,,,,,,,1
adfgh,582000,600-699,1,1,1,,,,,,,,,1
adfgh,679900,600-699,1,1,0,,,,,,,,,1
adfgh,1130000,1200-1399,2,2,1,,,,,,,,,1
adfgh,665000,700-799,1,1,1,,,,,,,,,1
adfgh,475000,0-499,0,1,0,,,,,,,,,1
adfgh,625000,600-699,1,1,0,,,,,,,,,1
adfgh,700200,700-799,2,1,1,,,,,,,,,1
adfgh,600000,600-699,1,1,1,,,,,,,,,1
adfgh,2740000,2750-2999,2,3,2,,,,,,,,,1
adfgh,680000,600-699,1,1,1,,,,,,,,,1
adfgh,563000,500-599,1,1,0,,,,,,,,,1
adfgh,1090000,1400-1599,2,2,1,,,,,,,,,1
adfgh,861000,700-799,2,2,1,,,,,,,,,1
adfgh,1770000,1400-1599,2,3,2,,,,,,,,,1
adfgh,620000,500-599,1,1,1,,,,,,,,,1
adfgh,63500,,,0,1,,,,,,,,,1
adfgh,599000,500-599,1,1,0,,,,,,,,,1
adfgh,595000,500-599,1,1,1,,,,,,,,,1
adfgh,803000,1000-1199,2,2,1,,,,,,,,,1
adfgh,925000,800-899,2,2,1,,,,,,,,,1
adfgh,439000,0-499,0,1,0,,,,,,,,,1
adfgh,565000,500-599,1,1,0,,,,,,,,,1
adfgh,608000,600-699,1,1,0,,,,,,,,,1
adfgh,465000,0-499,0,1,0,,,,,,,,,1
adfgh,1100000,900-999,2,2,1,,,,,,,,,1
adfgh,725000,600-699,1,1,1,,,,,,,,,1
adfgh,530500,0-499,1,1,1,,,,,,,,,1
adfgh,507000,0-499,1,1,0,,,,,,,,,1
adfgh,680000,700-799,1,1,1,,,,,,,,,1
adfgh,755000,700-799,1,1,1,,,,,,,,,1
adfgh,625000,600-699,1,1,0,,,,,,,,,1
adfgh,865000,700-799,2,2,1,,,,,,,,,1
adfgh,625000,500-599,1,1,0,,,,,,,,,1
adfgh,490500,0-499,1,1,0,,,,,,,,,1
adfgh,720000,700-799,1,1,1,,,,,,,,,1
adfgh,765000,800-899,2,2,1,,,,,,,,,1
adfgh,880000,700-799,2,2,1,,,,,,,,,1
adfgh,720000,700-799,1,1,0,,,,,,,,,1
adfgh,605000,600-699,1,1,1,,,,,,,,,1
adfgh,780000,700-799,2,2,0,,,,,,,,,1
adfgh,640000,0-499,1,1,0,,,,,,,,,1
adfgh,728000,600-699,1,1,1,,,,,,,,,1
adfgh,635000,500-599,1,1,0,,,,,,,,,1
adfgh,975000,1000-1199,2,2,1,,,,,,,,,1
adfgh,1160000,1000-1199,2,2,1,,,,,,,,,1
adfgh,870000,800-899,2,2,1,,,,,,,,,1
adfgh,886300,900-999,2,2,1,,,,,,,,,1
adfgh,760000,700-799,1,1,1,,,,,,,,,1
adfgh,1070000,1000-1199,2,2,1,,,,,,,,,1
adfgh,865100,700-799,2,2,1,,,,,,,,,1
adfgh,590000,600-699,1,1,0,,,,,,,,,1
adfgh,850000,700-799,1,2,1,,,,,,,,,1
adfgh,639800,0-499,1,1,0,,,,,,,,,1
adfgh,799900,700-799,2,1,1,,,,,,,,,1
adfgh,650000,700-799,1,1,0,,,,,,,,,1
adfgh,680000,600-699,1,1,0,,,,,,,,,1
adfgh,575000,600-699,1,1,0,,,,,,,,,1
adfgh,641000,600-699,1,1,0,,,,,,,,,1
adfgh,850000,900-999,2,2,1,,,,,,,,,1
adfgh,860000,700-799,2,2,1,,,,,,,,,1
adfgh,499000,0-499,1,1,0,,,,,,,,,1
adfgh,1028000,900-999,2,2,1,,,,,,,,,1
adfgh,590000,0-499,1,1,1,,,,,,,,,1
adfgh,591000,500-599,1,1,1,,,,,,,,,1
adfgh,799900,700-799,2,2,1,,,,,,,,,1
adfgh,631500,600-699,2,1,0,,,,,,,,,1
adfgh,487250,0-499,1,1,0,,,,,,,,,1
adfgh,989018,1000-1199,2,2,1,,,,,,,,,1
adfgh,752500,700-799,2,2,1,,,,,,,,,1
adfgh,754000,1000-1199,1,1,1,,,,,,,,,1
adfgh,1264000,1200-1399,2,2,1,,,,,,,,,1
adfgh,775000,700-799,2,2,1,,,,,,,,,1
adfgh,731500,600-699,1,1,0,,,,,,,,,1
adfgh,601000,800-899,2,1,0,,,,,,,,,1
adfgh,633600,700-799,1,1,1,,,,,,,,,1
adfgh,800000,900-999,2,2,1,,,,,,,,,1
adfgh,415000,0-499,0,1,0,,,,,,,,,1
adfgh,785000,800-899,2,2,1,,,,,,,,,1
adfgh,765000,600-699,1,1,1,,,,,,,,,1
adfgh,713000,600-699,1,1,1,,,,,,,,,1
adfgh,1065000,1000-1199,2,2,1,,,,,,,,,1
adfgh,542500,500-599,1,1,0,,,,,,,,,1
adfgh,845000,800-899,2,2,1,,,,,,,,,1
adfgh,508000,0-499,0,1,0,,,,,,,,,1
adfgh,623000,600-699,1,1,1,,,,,,,,,1
adfgh,698000,600-699,1,1,1,,,,,,,,,1
adfgh,650200,500-599,1,1,1,,,,,,,,,1
adfgh,1100000,1200-1399,2,3,1,,,,,,,,,1
adfgh,641000,500-599,1,1,1,,,,,,,,,1
adfgh,696000,600-699,1,2,2,,,,,,,,,1
adfgh,1200000,1400-1599,2,2,1,,,,,,,,,1
adfgh,641000,700-799,1,1,1,,,,,,,,,1
adfgh,1460000,1200-1399,3,2,1,,,,,,,,,1
adfgh,422000,0-499,0,1,0,,,,,,,,,1
adfgh,585000,500-599,1,1,1,,,,,,,,,1
adfgh,675000,600-699,1,1,0,,,,,,,,,1
adfgh,615786,500-599,1,1,1,,,,,,,,,1
adfgh,675000,600-699,1,2,1,,,,,,,,,1
adfgh,955000,900-999,2,2,1,,,,,,,,,1
adfgh,865000,900-999,1,2,1,,,,,,,,,1
adfgh,680300,700-799,1,1,1,,,,,,,,,1
adfgh,606000,600-699,1,1,1,,,,,,,,,1
adfgh,565000,600-699,1,1,1,,,,,,,,,1
adfgh,765000,600-699,1,1,1,,,,,,,,,1
adfgh,572000,500-599,1,1,0,,,,,,,,,1
adfgh,550000,500-599,1,1,0,,,,,,,,,1
adfgh,700000,700-799,1,1,0,,,,,,,,,1
adfgh,530000,600-699,1,1,0,,,,,,,,,1
adfgh,565000,500-599,1,1,0,,,,,,,,,1
adfgh,855000,900-999,2,2,1,,,,,,,,,1
adfgh,590000,500-599,1,1,0,,,,,,,,,1
adfgh,960000,1200-1399,2,2,1,,,,,,,,,1
adfgh,636000,600-699,1,1,1,,,,,,,,,1
adfgh,56500,,0,0,1,,,,,,,,,1
adfgh,587000,600-699,1,1,0,,,,,,,,,1
adfgh,650000,500-599,1,1,0,,,,,,,,,1
adfgh,776000,700-799,1,1,1,,,,,,,,,1
adfgh,650000,500-599,1,1,0,,,,,,,,,1
adfgh,544000,500-599,1,1,0,,,,,,,,,1
adfgh,539000,0-499,1,1,0,,,,,,,,,1
adfgh,670000,600-699,1,1,1,,,,,,,,,1
adfgh,538000,600-699,1,1,0,,,,,,,,,1
adfgh,1726235,1400-1599,2,2,1,,,,,,,,,1
adfgh,955000,1000-1199,2,2,1,,,,,,,,,1
adfgh,660000,600-699,1,1,0,,,,,,,,,1
adfgh,643000,500-599,1,1,0,,,,,,,,,1
adfgh,655000,600-699,1,1,1,,,,,,,,,1
adfgh,850000,800-899,1,2,1,,,,,,,,,1
adfgh,578000,500-599,1,1,0,,,,,,,,,1
adfgh,657000,500-599,1,1,1,,,,,,,,,1
adfgh,1550000,2000-2249,3,3,1,,,,,,,,,1
adfgh,840000,900-999,1,2,1,,,,,,,,,1
adfgh,499000,0-499,0,1,0,,,,,,,,,1
adfgh,765000,600-699,2,1,0,,,,,,,,,1
adfgh,870000,900-999,1,2,1,,,,,,,,,1
adfgh,560000,800-899,1,1,0,,,,,,,,,1
adfgh,825000,700-799,2,2,1,,,,,,,,,1
adfgh,617000,600-699,1,1,1,,,,,,,,,1
adfgh,670000,700-799,1,1,0,,,,,,,,,1
adfgh,645000,600-699,1,1,0,,,,,,,,,1
adfgh,762500,900-999,1,2,1,,,,,,,,,1
adfgh,682000,500-599,1,1,0,,,,,,,,,1
adfgh,535000,600-699,1,1,0,,,,,,,,,1
adfgh,859000,1000-1199,2,2,1,,,,,,,,,1
adfgh,950000,700-799,3,2,1,,,,,,,,,1
adfgh,1255000,1200-1399,2,2,2,,,,,,,,,1
adfgh,571000,600-699,1,1,0,,,,,,,,,1
adfgh,847000,700-799,2,2,1,,,,,,,,,1
adfgh,1083000,1000-1199,2,3,1,,,,,,,,,1
adfgh,587000,500-599,1,1,0,,,,,,,,,1
adfgh,667800,600-699,1,1,1,,,,,,,,,1
